"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
883,6542,4474,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voorhavenplaats","Voorhavenplaats","place de l’avant-port","Place de l’avant-port","tusschen de New-Yorkstraat en voorhavendreef.","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
884,6543,3028,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voormuide","Voormuide","rue voormuide ou de la porte du sas","Rue voormuide|Rue de la porte du sas","van s. salvatorstraat tot buitenmuide.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
885,6544,4476,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vooruitgangplaats","Vooruitgangplaats","place du progrès","Place du progrès","Ledeberg, voon de kerk.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
886,6545,4477,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vorkstraat","Vorkstraat","rue de la fourche","Rue de la fourche","van meulesteedschen steenweg tot in de weiden der achtermuide.","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
887,6546,4478,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vossestraat","Vossestraat","rue du renard","Rue du renard","van brugschen steenweg tot rooigemstraat.",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
888,6547,4479,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voskensstraat","Voskensstraat","rue des renardeaux","Rue des renardeaux","van ganzendriesstr. tot maltebrugstraat, s. Pieters-Aigem.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
889,6548,3765,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vredestraat","Vredestraat","rue de la paix","Rue de la paix","van wollestraat tot zondernaamstraat.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
890,6549,4481,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vredestraat","Vredestraat","rue de la paix","Rue de la paix","Ledeberg, van Van de Veldestraat tot rietgrachtstraat",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
891,6550,4624,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vrouwmattenstraat","Vrouwmattenstraat","rue des garde-couches","Rue des garde-couches","van onderbergen tot engelandgat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
892,6551,4482,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vrijdagmarkt","Vrijdagmarkt","marché du vendredi","Marché du vendredi","van groot kannonplaats tot oude vlasmarkt.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
893,6552,4180,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vrijheidstraat","Vrijheidstraat",,,"ziet oranjeberg.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
894,6553,4484,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vijfwindgatstraat","Vijfwindgatstraat","rue des cinq vannes ou cinq vents","Rue des cinq vannes|Rue cinq vents","van lange violettenstraat tot boulev. Frère-Orban",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
895,6554,4485,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waaistraat","Waaistraat","rue aux vents","Rue aux vents","v. vrijdagmarkt tot garenpl.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
896,6555,4486,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waarschootstraat","Waarschootstraat","rue Waarschoot","Rue Waarschoot","van lijperstraat tot stoppelstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
897,6556,4488,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Walpoortbrugstraat","Walpoortbrugstraat","rue du pont-madou","Rue du pont-madou","van kortedag steeg tot s. pietersnieuwstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
898,6557,4489,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wandelsteeg","Wandelsteeg","rue de la promenade ou du serpent","Rue de la promenade|Rue du serpent","van onderstraat tot kammerstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
899,6558,4490,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waasstraat","Waasstraat","rue de la cire","Rue de la cire","van biestraat tot Oostakkerstr.",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
900,6559,4491,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waterstraatje","Waterstraatje","ruelle de l'eau","Ruelle de l'eau","op s. pietersnieuwstraat, eerste straat zonder einde, links.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
901,6560,4300,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waterpoort","Waterpoort",,,"ziet scheiergat. ",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
902,6561,4493,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Watergraafsstraat","Watergraafsstraat","rue watergrave","Rue watergrave","van s. Michielstraat tot engelandgat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
903,6562,4494,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weidestraat","Weidestraat","rue du pâturage","Rue du pâturage","van antwerpschen steenweg tot weldadigheidstraat",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
904,6563,4495,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weldadigheidstraat, dampoort","Weldadigheidstraat, dampoort","rue de la bienfaisance","Rue de la bienfaisance","van kogelstraat tot weldadigheidstr., s. Amandsberg.",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
905,6564,4496,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weldadigheidstraat","Weldadigheidstraat","rue de la bienfaisance","Rue de la bienfaisance","Ledeberg, van hundelgemschen steenweg tot mooriaanstraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
906,6565,4497,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weldadigheidstr.","Weldadigheidstraat","rue de la bienfaisance","Rue de la bienfaisance","s. Amandsberg, van de weldadigheidstraat, Gent, tot meerschstraat.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
907,6566,4498,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wellinckstraat","Wellinckstraat","rue Wellinck","Rue Wellinck","van houtlei tot holstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
908,6567,4499,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Werkhuisstraat","Werkhuisstraat","rue de l'atelier","Rue de l'atelier","van drongenscheweg tot leikaai.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
909,6568,4501,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wilderoosstraat","Wilderoosstraat","rue de l’églantine","Rue de l’églantine","van onderbergen tot engelandgat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
910,6569,4502,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wilgestraat","Wilgestraat","rue du saule","Rue du saule","in den nieuwen rabotwijk, van de kerkstraat tot kleistraat.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
911,6570,4504,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Willem-Tellstraat","Willem-tellstraat","rue Guillaume-Tell","Rue Guillaume-Tell","van bagattenstraat tot s. pietersvrouwstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
912,6571,4505,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Windmolenstraat","Windmolenstraat","r. du moulin à vent","Rue du moulin à vent","van meulesteedschen steenweg tot spadestraat.","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
913,6572,4506,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Winkelstraat","Winkelstraat","rue des boutiques","Rue des boutiques","van limburgstraat tot lange boomgaardstraat.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
914,6573,4507,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wollestraat","Wollestraat","rue aux laines","Rue aux laines","v. dampoortstr. tot dok.","H 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
915,6574,4508,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wolvensteeg","Wolvensteeg","r. aux loups","Rue aux loups","v. vrijdagm. tot baudeloolei.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
916,6575,4509,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wondelgemsstraat","Wondelgemsstraat","rue de Wondelgem","Rue de Wondelgem","van rabotlaan tot gasmeterlaan.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
917,6576,4510,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wijngaardstraat","Wijngaardstraat","rue de la vigne","Rue de la vigne","van pekelharing tot ijperstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
918,6577,4611,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","IJkstraat","Ijkstraat","rue des jaugeurs","Rue des jaugeurs","v. s. jansdreef tot het water.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
919,6578,4612,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","IJpersteeg","Ijpersteeg","passage d'Ypres","Passage d'Ypres","van lijperstraat tot coupure. (rechter oever).",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
920,6579,4613,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","IJperstraat","Ijperstraat","rue d'Ypres","Rue d'Ypres","van violettenlei tot coupure.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
921,6580,4614,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","IJskelderstraat","Ijskelderstraat","rue de la glacière","Rue de la glacière","van Desmetstraat tot kerkstraat.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
922,6581,4615,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","IJzerstraat","Ijzerstraat","rue du fer","Rue du fer","van weversstraat tot rooigemstr.",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
923,6582,4511,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Zaadsteeg","Zaadsteeg","r. des grainiers","Rue des grainiers","v. hoogpoort tot onderstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
924,6583,4512,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Zaaimansstraat","Zaaimansstraat","rue des semeurs","Rue des semeurs","van s. margrietestraat tot korte schipgracht.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
925,6584,4513,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Zagermansstraat","Zagermansstraat","rue des scieurs","Rue des scieurs","van kortedagsteeg tot s. jansvest.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=600&xywh=-661%2C0%2C4469%2C2706"
