"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
858,5464,4428,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Caneghemstraat","Van Caneghemstraat","rue Van Caneghem","Rue Van Caneghem","van groenstraat tot huidevetterken.",3,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
859,5465,4429,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vanden Heekestraat","Vanden Heekestraat","rue Vanden Heeke","Rue Vanden Heeke","Ledeberg, van de langestraat tot veldstraat, Gentbrugge",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
860,5466,3815,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vanderdoncktdoorgang","Vanderdoncktdoorgang","passage Vanderdonckt","Passage Vanderdonckt","van brabantdam tot statiestraat en nationale galerij",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
861,5467,4430,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vandeveldestraat","Vandeveldestraat","rue Vandevelde","Rue Vandevelde","van recollettenbrug tot onderbergen.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
862,5468,4431,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vandeveldestraat","Vandeveldestraat","rue Vandevelde","Rue Vandevelde","Ledeberg, van hoveniersstraat tot veldstraat, Gentbrugge.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
863,5469,4432,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Duyse'splaats","Van Duyse'splaats","place Van Duyse","Place Van Duyse","van Laurens Delvauxstraat tot Van Hulthemstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
864,5470,4433,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Eyckplaats","Van Eyckplaats","place van Eyck","Place van Eyck","van Van Eyckstraat en mortierstraat tot koepoortkaai.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
865,5471,4434,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Eyckstraat","Van Eyckstraat","rue Van Eyck","Rue Van Eyck","van keizerkarelstraat tot van Eyckplaats.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
866,5472,4435,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Geertstraat","Van Geertstraat","rue Van Geert","Rue Van Geert","Ledeberg, van brusselschestraat tot posthoornstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
867,5473,4436,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Houttestraat","Van Houttestraat","rue Van Houtte","Rue Van Houtte","Gentbrugge, van florastraat Ledeberg tot kerkstraat Gentbrugge.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
868,5474,4437,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Hulthemstraat","Van Hulthemstraat","rue Van Hulthem","Rue Van Hulthem","van s. pietersvrouwenstraat tot Van Duyse splaats.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
869,5475,4438,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Lokerenstraat","Van Lokerenstraat","rue Van Lokeren","Rue Van Lokeren","Ledeberg, van brusselschestraat tot vooruitgangplaats.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
870,5476,4439,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Monckhovenstraat","Van Monckhovenstraat","rue Van Monckhoven","Rue Van Monckhoven","van kortrijkschesteenweg tot smisstraat.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
871,5477,4440,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Ooststraat","Van Ooststraat","rue Van Oost","Rue Van Oost","Gentbrugge, van kerkstraat tot bassijnplaats",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
872,5478,1016,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Ooteghemstraat","Van Ooteghemstraat","rue Van Ooteghem","Rue Van Ooteghem","van Gontrode- en hundelgemschestraat tot moriaanstraat, Ledeberg.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
873,5479,4623,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Vaernewyckstraat","Van Vaernewyckstraat","rue Van Vaernewyck","Rue Van Vaernewyck","van Frans Ackermanstraat tot Van Eyckplaats en koepoortkaai.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
874,5480,4441,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Wittemberghestraat","Van Wittemberghestraat","rue Van Wittemberghe","Rue Van Wittemberghe","van Verspeyenstraat tot begijnhofboulevard.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
875,5481,4442,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerdamstraat of drongenhof","Veerdamstraat|Drongenhof","rue du bac","Rue du bac","van oudburg tot langesteensstraat.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
876,5482,4443,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veergrepstraat","Veergrepstraat","passage du ruisseau","Passage du ruisseau","van kortrijkschestraat tot de lei.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
877,5483,4444,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerkaai","Veerkaai","quai du ponton","Quai du ponton","van veerstraat tot Van Eyckplaats.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
878,5484,4445,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerleplaats","Veerleplaats","place ste Pharaïlde","Place ste Pharaïlde","van kraanlei tot hoogezonnestraat",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
879,5485,4446,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerstraat","Veerstraat","rue du ponton","Rue du ponton","van keizerkarelstraat tot veerkaai.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
880,5486,4447,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veldstraat","Veldstraat","rue des champs","Rue des champs","van koornmarkt tot koophandelplaats.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
881,5487,4448,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veldstraat","Veldstraat","rue des champs","Rue des champs","Ledeberg, van moriaanstraat, Ledeberg, tot Vandenheekestraat, Ledeberg.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
882,5488,4448,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veldstraat","Veldstraat","rue des champs","Rue des champs","Gentbrugge, van Vanden Heekestr. tot rietgrachtstraat, Ledeberg,",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
883,5489,4449,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verbindingstraat","Verbindingstraat","rue du raccordement","Rue du raccordement","van plezantevest tot gasmeterlaan.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
884,5490,4450,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verbindingstraat","Verbindingstraat","rue du raccordement","Rue du raccordement","s. Amandsberg van molenstraat tot koningstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
885,5491,4451,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verdedigingstraat","Verdedigingstraat","rue de la défensse","Rue de la défensse","van Van Duyse'splaats tot kortrijkschestraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
886,5492,4452,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verkensstraat","Verkensstraat","rue des cochons","Rue des cochons","van pluimstraat tot korte zilverstraat.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
887,5493,4453,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verkortingstraat","Verkortingstraat","rue de traverse","Rue de traverse","van Gentstr. tot antwerpschen steenw. s. Amandsberg",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
888,5494,4454,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verlorenbroodstraat","Verlorenbroodstraat","rue du pain-perdu","Rue du pain-perdu","van nederkouter tot coupure, linker oever.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
889,5495,4455,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verspeyenstraat","Verspeyenstraat","rue Verspeyen","Rue Verspeyen","van rabotstraat tot begijnhofboulevard.",2,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
890,5496,4456,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vinkstraat","Vinkstraat","rue du pinson","Rue du pinson","van den kortrijkschen steenweg tot de ganzendriesstraat.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
891,5497,4457,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Violettenlei","Violettenlei",,,"ziet oude violettenlei.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
892,5498,4018,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Violettenstraat","Violettenstraat",,,"ziet korte of lange violettenstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28%3ADS.1383/full/full/0/native.jpg"
